"a1","d","g","u","definition"
2.02763083837885,-2.34504759615824,0,1,"cuál"
2.72144817903793,-1.25782873019465,0,1,"cuarto"
2.34693925289406,0.294421377851724,0,1,"cuchara"
2.90055857665694,-3.58835030003157,0,1,"cuchillo"
2.02306659472436,-1.52951538891851,0,1,"cuidado"
1.13071777503843,0.0179140384568925,0,1,"cuna"
2.0834718775698,0.110384499849471,0,1,"dar"
2.41821487609688,-3.48077503349581,0,1,"de"
2.23257734647631,-3.00281253196675,0,1,"decir"
2.21985017488363,-0.946902473382877,0,1,"dedos"
2.37641804847244,-2.11206492818125,0,1,"desayunar"
2.63189960462625,-4.5138642080092,0,1,"después"
2.40176167150056,-3.3976315933586,0,1,"día"
2.21605144661034,-2.74123108026264,0,1,"dibujar"
2.14799958185199,-0.79695370828584,0,1,"dientes"
3.25518808170096,-6.92724257117207,0,1,"diferente"
2.80133640684047,-5.93953391632371,0,1,"difícil"
2.11825464593928,-1.69386652842509,0,1,"dinero"
2.84130152490721,-2.47140914257448,0,1,"doler"
1.35948275937526,0.011365607247942,0,1,"dónde está"
1.85400605602506,0.258943312019431,0,1,"dormir(se)"
1.82588787084626,0.116164894845345,0,1,"dulce"
2.00829015963955,-2.02732524393157,0,1,"el (articles)"
2.04480658784034,-1.79797049459056,0,1,"él (pronouns)"
1.92827062811667,-3.28653429164569,0,1,"elefante"
2.03204286374967,-2.29126880467276,0,1,"ella"
2.72578324407666,-4.45404692368198,0,1,"ellas"
2.58304514672838,-4.43400347080249,0,1,"ellos"
2.44658928561674,-2.39356261263731,0,1,"empujar"
2.28055374333451,-3.39151478752067,0,1,"en"
2.25990307595703,-3.70878117813531,0,1,"encima"
1.89464676436174,-2.81389376026806,0,1,"enfermo"
1.81686058028629,-1.44166899769268,0,1,"enojado"
2.55592449246682,-3.22778403673476,0,1,"enseñar"
2.50587774083707,-2.54182869105399,0,1,"esa"
2.45180696725645,-4.00364855990231,0,1,"esas"
2.31862346144846,-1.69596762629385,0,1,"escalera"
2.40878710610722,-1.56519910232831,0,1,"escoba"
1.95286871173215,-2.36155093669524,0,1,"escribir"
1.27812710069048,-1.52554079484996,0,1,"escuela"
1.93242180324794,-1.81031895140537,0,1,"ese"
1.79877809752775,-2.08020517572618,0,1,"eso"
2.11045502389393,-3.5276218282066,0,1,"esos"
1.99361380736118,-0.976034212995204,0,1,"espejo"
2.2708306390429,-2.2519377399539,0,1,"esperar(se)"
2.12810081158951,-2.51131076977986,0,1,"ésta"
1.55395288880652,-1.72227276468446,0,1,"estar"
1.96443279880838,-3.43089844735313,0,1,"éstas"
1.59517176200307,-2.03158954101724,0,1,"éste"
1.82817362141834,-2.70572862708448,0,1,"esto"
2.13703272947438,-3.84859693161657,0,1,"éstos"
2.62168556114898,-3.36167808182462,0,1,"estrella"
3.05343949015831,-2.96725777294273,0,1,"estufa"
2.84973208865458,-4.29193138467252,0,1,"falda"
2.50357423866256,-4.03308378355124,0,1,"familia"
1.69578022551596,-2.05504556166472,0,1,"feo"
2.92937186730354,-3.45114433664886,0,1,"fiesta"
2.27656367165876,-1.72255034594056,0,1,"flor"
2.10369566658438,-1.38611046363911,0,1,"fotos"
1.84583816729152,-1.52804276077997,0,1,"frijoles"
2.21672174265196,-1.67024845616044,0,1,"frío"
1.39146589551291,-0.122734386827179,0,1,"fuchi"
1.46045897993115,0.748811385289716,0,1,"galleta"
1.94044732695861,-2.09886171376187,0,1,"gallina"
1.45472549543383,-0.257505930515312,0,1,"gato"
2.20174331379276,0.455124277618226,0,1,"globo/bomba"
1.90045866908764,-0.890279460663801,0,1,"gracias"
3.2462280465756,-4.80001243126494,0,1,"grande"
1.05162248883619,1.07656164175163,0,1,"guaguá"
2.54124378607003,-4.95540938028893,0,1,"guajolote"
1.18471451185691,-2.15469504223522,0,1,"guapo"
0.988827196061878,-0.453097941358629,0,1,"hacer la meme"
2.01462405212799,-1.01001328959724,0,1,"hambre"
1.91612906423944,-2.37033326512369,0,1,"helado/nieve"
0.747080349665328,-0.891593104125598,0,1,"hermana"
0.895515996102743,-1.05442471576792,0,1,"hermano"
3.19613262365234,-6.47831981899467,0,1,"hipopótamo"
1.55757380282053,0.116711507054196,0,1,"hola"
2.23580089068631,-2.85037345948042,0,1,"hormiga"
2.44157097539013,-4.73226006678676,0,1,"horno"
2.24351749361483,-4.15472381608894,0,1,"hoy"
2.10672449017468,-0.984697175860107,0,1,"huevo"
2.47264563203118,-3.49518747377126,0,1,"iglesia/templo"
3.20160423964751,-6.62151897210536,0,1,"igual"
1.57427733632039,-1.07769371450873,0,1,"ir(se)"
2.90955432807641,-1.1650664185437,0,1,"jabón"
2.23576091343604,-1.74941682435605,0,1,"jamón"
2.5059015632301,-2.72875993349789,0,1,"jardín"
2.78700874899296,-5.32850747230502,0,1,"jirafa"
2.55582164318866,-0.592933134622687,0,1,"jugar"
1.68029366765687,-0.397888554264517,0,1,"jugo"
1.87366345091709,0.103276060102343,0,1,"juguete"
2.41975907069419,-2.84629412939296,0,1,"la"
1.89713668461575,-1.45573168648698,0,1,"lápiz"
2.33076670159296,-3.75646396860001,0,1,"las"
2.63711531961101,-3.31199213082196,0,1,"lavabo"
2.75688419205018,-2.03734895992211,0,1,"lavar(se)"
2.11092871501503,-3.86925216845603,0,1,"le"
1.00685360103043,1.25000985766479,0,1,"leche"
2.4741026709032,-3.81328648627471,0,1,"leer"
1.68918938275185,-0.901286749164955,0,1,"lengua"
1.86371209815322,-1.46552560095201,0,1,"lentes"
2.22385577483968,-3.29037281747819,0,1,"león"
2.66220773608128,-5.21795088287252,0,1,"les"
2.14973827014978,-1.86936887344254,0,1,"libro"
2.88132880673333,-3.24301885750211,0,1,"limpio"
2.2864842840384,-0.293534820278799,0,1,"llaves"
2.75873356756192,-4.22247342626498,0,1,"lleno"
2.73187755659565,-2.76817203264125,0,1,"llevar(se)"
2.11288898610965,-0.135845996745281,0,1,"llorar"
2.87731207616317,-2.56905641637507,0,1,"lluvia"
2.06749820109029,-3.87349131559628,0,1,"lo"
2.52881550646509,-4.37611880325241,0,1,"lobo"
2.37710430720321,-3.66196257452728,0,1,"los"
1.85930989577113,-1.90403007511834,0,1,"luna"
2.49804311883591,-0.857540522338814,0,1,"luz"
1.87081515930699,-2.65843867669925,0,1,"madrina"
1.43742920685056,-2.52852081515638,0,1,"maestra"
2.30226058274118,-3.48138542468397,0,1,"malo"
1.3635123894381,2.20308866100315,0,1,"mamá/mami"
2.08065519073646,-4.29763088818063,0,1,"mañana"
2.20326382850564,0.504703777518043,0,1,"manos (body_parts)"
1.63874130907267,0.0380568073818058,0,1,"manos (games_routines)"
1.91667272660587,-0.547180666878313,0,1,"manzana"
2.60334590342838,-3.57854177569257,0,1,"mariposa"
2.42878043401337,-4.14381268729254,0,1,"martillo"
1.74296488789117,-0.230848712511156,0,1,"más"
1.96302196272461,-3.12884547305704,0,1,"me"
1.96556647703278,-1.24981299963404,0,1,"medicina"
3.38236863608065,-0.823426975558542,0,1,"mesa"
2.3363024765714,-1.89780873804311,0,1,"meter(se)"
2.10096145306124,-1.6555584896302,0,1,"mía"
2.68556548935399,-4.08269785831606,0,1,"mías"
1.43504356145799,-0.122599882514639,0,1,"miau"
2.11145214401732,-2.79281323701373,0,1,"miedo"
1.78353190402857,-0.977918391800594,0,1,"mío"
2.75435846237835,-4.33462314619549,0,1,"míos"
1.726720867599,-0.267260016691261,0,1,"mirar"
2.48320823517202,-1.86867723586965,0,1,"mojar(se)"
2.33033634658422,-3.83965432591321,0,1,"mono"
2.04163665577065,-0.177047430545595,0,1,"morder"
2.14329064571226,-2.09238311950073,0,1,"mosca"
1.73129083639545,-1.9952659133395,0,1,"moto"
2.30728153893886,-3.31410357066549,0,1,"mucho"
1.29604385685471,-0.554452531761426,0,1,"muñeca"
1.47045446980053,-1.36225024120831,0,1,"muu"
2.12211849461756,-2.54349925918296,0,1,"nada"
1.15728797900173,-2.50285688887812,0,1,"nana"
2.18111993316333,-1.24834555053776,0,1,"naranja"
2.25317963903793,-0.850222065791189,0,1,"nariz"
2.71000473212537,-4.87102379621257,0,1,"nieve"
2.14506161680848,-1.40607337469018,0,1,"niña"
1.86822020496141,-1.33541314983564,0,1,"niño"
1.30549859317883,1.74614948776358,0,1,"no"
1.65315086835629,-0.437613574262922,0,1,"no hay"
2.03368612563377,-2.29240191050836,0,1,"noche"
2.50190070839938,-3.92279745465479,0,1,"nube"
3.01228349769334,-5.08637318094448,0,1,"nuevo"
0.931651429211239,0.276041214083722,0,1,"ojitos"
1.99687605145285,0.00380656154036557,0,1,"ojos"
1.93019016807029,-1.63764605532157,0,1,"ombligo"
2.38805679468174,-1.51554405405847,0,1,"orejas"
1.96944051408776,-3.08593817321442,0,1,"oscuro"
1.68508555871436,-0.648067382055626,0,1,"osito"
1.4087131288151,-2.15577069611296,0,1,"oso"
1.61784432755272,-1.08015816725704,0,1,"otro/otra vez"
2.29585500689917,-3.56701316275301,0,1,"padrino"
1.65423796557773,-0.739445134726247,0,1,"pájaro"
2.08354965037541,-0.341922597611463,0,1,"paleta"
2.34413273555312,0.861466870079885,0,1,"pan"
2.27145841627734,1.21406227270966,0,1,"pañal"
2.87883417759054,-1.94016552942405,0,1,"pantalón"
2.26837335607305,-0.900919196315389,0,1,"panza"
1.20022638211509,1.75225879833565,0,1,"papá/papi"
2.15716249253718,-1.02186603086457,0,1,"papel"
2.02081212533091,-2.87300633542358,0,1,"para"
2.01194709036747,-0.735109675508298,0,1,"parar(se)"
2.30175234571438,-3.29281873313274,0,1,"parque"
2.63247492831695,-2.48588541125574,0,1,"pastel"
1.78261704682864,-1.85737296923647,0,1,"pato"
2.16174913778804,-0.8192293419069,0,1,"pegar(se)"
1.7156454415566,0.142398364545204,0,1,"peinar(se)"
1.90329831875857,-0.27879272531793,0,1,"peine"
2.70950315739678,-0.541108331445724,0,1,"pelo"
2.10715032639797,1.50533050924503,0,1,"pelota"
1.59605861115652,1.08396693244218,0,1,"perro"
2.28618467773579,-3.71364215181976,0,1,"persona"
3.01785782155579,-4.37145195007771,0,1,"pesado"
2.02701306168673,-3.13529251489302,0,1,"pescado"
2.71041633978898,-2.40789884347115,0,1,"piedra"
2.64261765322674,-2.33957977739671,0,1,"piernas"
2.13395135421393,-0.192856267173401,0,1,"pies"
1.92708147951852,-2.20846128864851,0,1,"pijama"
3.03929442263382,-6.02777070044413,0,1,"pingüino"
2.2655219862829,-2.75319010736659,0,1,"pintar"
1.67122896819898,-0.870824909376038,0,1,"pío pío"
1.55495653606049,-0.631019834013633,0,1,"pipí (coche)"
2.10776919992743,-1.67845412193814,0,1,"planta"
2.07795107918944,-0.332012390764231,0,1,"plátano/banana"
3.11781423997797,-0.65080558478093,0,1,"plato"
2.60234374647344,-4.78125040448452,0,1,"playa"
2.3431445428386,-2.22201190716006,0,1,"playera"
3.30742792452738,-5.20176106645202,0,1,"poco"
2.70418950786449,-4.10120888543003,0,1,"poder"
1.84926506616405,-1.34372986615764,0,1,"pollito"
2.37107881211457,-0.984091111174136,0,1,"pollo"
2.50393655962995,-1.88048111469735,0,1,"poner(se)"
2.20882704147956,-2.67097057830918,0,1,"por favor"
1.8862270365579,-3.32181374060828,0,1,"por qué"
2.01649502264406,-2.39508803865069,0,1,"prender"
2.38434939539093,-3.34892275355793,0,1,"puerco"
3.07773821104447,-0.696821906342019,0,1,"puerta"
1.57288527003734,-1.54312149166862,0,1,"qué"
2.66218009829129,-1.70515792796018,0,1,"querer"
2.42484744538623,-3.41816920353382,0,1,"quesadilla"
2.33318907678867,-2.28242561335172,0,1,"queso"
1.71519176196471,-1.59332311781229,0,1,"quién"
1.67009594032411,-1.97681837478483,0,1,"quiquiriquí"
2.24740876036038,-1.42754923004415,0,1,"radio"
2.31377902470787,-3.58368450432571,0,1,"rana"
2.40498025907889,-3.46882852504959,0,1,"ratón"
2.50161910906301,-3.15215795040616,0,1,"recámara"
2.63562799114057,-2.64710588323179,0,1,"refrigerador"
1.46853168708982,-1.40302891347442,0,1,"regadera/ducha"
2.00784340405334,-2.12164839439385,0,1,"reloj"
2.09959293598866,-2.81065452071671,0,1,"resbaladilla"
2.8213600708572,-3.85179549557588,0,1,"rodilla"
2.12769930194378,-4.87516211431619,0,1,"rojo"
2.66813983789548,-2.41503023132335,0,1,"romper"
3.19002139537902,-3.43543500500069,0,1,"ropero/closet"
3.4304349573474,-5.50253407215385,0,1,"roto"
2.21381598925412,-1.50552673795709,0,1,"sacar"
2.82706457217769,-3.08379689345875,0,1,"sala"
2.19794076607403,-2.56256306960809,0,1,"salchicha"
2.31776455469314,-4.5262158730007,0,1,"se"
2.49833531657593,-3.06163161728844,0,1,"secar(se)"
2.18238159260201,-1.50856990409207,0,1,"sed"
2.8247722828047,-3.3780506585852,0,1,"señor"
2.33590392104143,-3.04426072327164,0,1,"señora"
2.16626726890539,-0.225428510847782,0,1,"sentar(se)"
1.67682807926507,-2.5368636891398,0,1,"ser"
1.57466850473638,-0.470778858288441,0,1,"shh"
2.82013791873715,-3.74060443944929,0,1,"shorts"
1.71871685278282,0.777159998441392,0,1,"sí"
3.14727160584311,-0.463861645848291,0,1,"silla"
1.8119629597647,-0.639367575173542,0,1,"soda/refresco"
2.55798617101937,-3.60790262977194,0,1,"sofá"
2.47200815799347,-2.17258741488561,0,1,"sol"
2.07134628094805,-1.79375345279137,0,1,"sombrero"
2.06070887059344,0.193903912741377,0,1,"sopa"
1.94032418959221,-0.720505672071738,0,1,"soplar"
2.78229733792303,-4.95372875666373,0,1,"su"
2.50696955135219,-4.49123626437098,0,1,"suave"
2.28221758155336,-0.933239469855551,0,1,"subir"
2.34669662547223,-2.35983950135998,0,1,"sucio"
1.94304659434535,-1.11851122371528,0,1,"sueño"
2.54894758165827,-1.67734056037195,0,1,"suéter"
2.50166137728301,-4.14637668194959,0,1,"también"
1.8958091612413,-2.57397009737967,0,1,"tambor"
2.746208558395,-1.86706475392643,0,1,"taza"
2.59305181538025,-4.01256907537436,0,1,"te"
3.06804815467902,-4.44507648413118,0,1,"techo"
1.54210671858747,-0.177978976691343,0,1,"teléfono"
2.30542356546739,0.305703610792686,0,1,"televisión"
1.97382934249453,-4.21391119104964,0,1,"temprano"
2.64969847637877,-3.30716837970333,0,1,"tenedor"
1.8926235561574,-2.72904134771623,0,1,"tener"
0.898322494421198,-0.963812888050902,0,1,"tengo manita"
1.5648855334583,-0.649200053419043,0,1,"tía"
2.63662898335069,-1.6815069322333,0,1,"tienda/mercado"
2.96874351891708,-5.10181696965322,0,1,"tigre"
2.79279280193376,-3.69783451949782,0,1,"tijeras"
1.94777109633479,-0.992365472202173,0,1,"tina"
1.53080428957404,-0.996820234142811,0,1,"tío"
2.67913130641982,-1.13925476412655,0,1,"tirar"
2.40205931802007,-2.05274316886812,0,1,"toalla"
2.39350781866358,-1.23842889277632,0,1,"tocar"
2.36650646528462,-2.80491103471824,0,1,"todo"
1.98469164198632,-0.887331701314067,0,1,"tomar(se)"
2.02797800173073,-0.269818418521984,0,1,"tortilla"
0.872499583055845,-0.375870844350294,0,1,"tortillitas"
2.79978080229582,-4.45567640572062,0,1,"tortuga"
2.95389164447361,-5.05194399874576,0,1,"trabajar"
2.20104210497058,-2.28325012659803,0,1,"trapo"
1.91219204425131,-2.06997675447386,0,1,"tren"
2.23310030363034,-3.70351828496418,0,1,"triste"
1.97841463291715,-1.76925894596102,0,1,"tú"
1.55375775744783,-2.0256842783161,0,1,"tutú"
2.36251022094754,-2.77544664983454,0,1,"tuya"
2.60209986211955,-4.17832697518471,0,1,"tuyas"
1.91100598191866,-2.27520897302885,0,1,"tuyo"
2.386068508696,-3.85166087286996,0,1,"tuyos"
2.46861324089924,-3.37367988109063,0,1,"un"
2.44203703906128,-3.00164746685618,0,1,"una"
2.62340169268104,-4.39745997788298,0,1,"unas"
1.79340206296371,-1.64552294967142,0,1,"uno dos tres"
2.31266598845328,-4.02507500610683,0,1,"unos"
1.8578900479909,-2.17275293866716,0,1,"uvas"
2.15499225171054,-2.05755669478316,0,1,"vaca"
2.8910155476342,-4.73977229036413,0,1,"vacío"
2.93483237082886,-0.0784363737146551,0,1,"vaso"
2.93496061296333,-4.2879805575064,0,1,"vela"
2.85327876130168,-5.58596814992764,0,1,"venado"
2.97357536835289,-1.12445190446756,0,1,"ventana"
2.00890321125837,-0.85339116344663,0,1,"ver"
2.79518892440974,-6.19199791401862,0,1,"verde"
1.78110974635275,-1.92558779650808,0,1,"vestido"
2.39925488448996,-5.15895938432063,0,1,"viejo"
1.68454043476994,-1.04366488084081,0,1,"ya"
2.19818707656719,-1.93890991786778,0,1,"yo"
2.27734956940792,1.20361404772582,0,1,"zapato"
4.17516713769545,-8.13268521873328,0,1,"zoológico"
