"a1","d","g","u","definition"
3.67709032809968,0.580487322089294,0,1,"pollo"
1.097354912497,-2.19398339582218,0,1,"pon pon tata"
3.2237672102582,-2.16463223331134,0,1,"poner(se)"
2.73884791308162,-0.535340208950853,0,1,"por favor"
2.37297605163371,-2.26616122982103,0,1,"por qué"
2.79631960272968,-2.99570195468699,0,1,"prender"
1.70654330801321,-1.32943610840088,0,1,"prima"
4.02613329213063,-4.96365148844351,0,1,"primero"
1.73576333372598,-1.34443326746493,0,1,"primo"
2.43013109804136,-2.01992108748604,0,1,"puerco"
4.06533553631571,-0.521642286668092,0,1,"puerta"
2.52522693609843,-4.86181693937797,0,1,"pues"
1.2798690243235,-0.916377946298997,0,1,"que (connection word)"
1.6703499019491,-0.534315141819559,0,1,"qué (question_words)"
3.75108695319183,-3.91662104671593,0,1,"quedar(se)"
2.81526864420351,-2.67201191252417,0,1,"quemar(se)"
3.13368083875294,-2.07708384852261,0,1,"querer"
2.64484408392614,-2.32252446283565,0,1,"quesadilla"
3.50761165408374,-0.832592260681916,0,1,"queso"
2.08168822877857,-2.07540296694281,0,1,"quién"
1.4221060465965,-1.27140788482705,0,1,"quiquiriquí"
2.92983669809145,-2.08078229745463,0,1,"quitar(se)"
3.35712615435912,-2.07630859648084,0,1,"radio"
2.78800651799115,-2.03889461979035,0,1,"rana"
2.26426875759782,-4.14750384663569,0,1,"rancho"
3.20942411285517,-3.15609628542022,0,1,"rápido (descriptive)"
2.97241955030927,-2.8781197791421,0,1,"rápido (quantifiers)"
2.9118838984565,-1.25995080631234,0,1,"ratón"
3.26994799115269,-3.42327687507079,0,1,"recámara"
3.4958463340412,-2.80951052145696,0,1,"refrigerador"
3.36124450353002,-3.03728978411234,0,1,"regadera/ducha"
3.59581823413586,-4.29468482854416,0,1,"regalar"
3.16472855658914,-4.19456755389765,0,1,"reja"
3.31159652065062,-1.68081509967396,0,1,"reloj"
3.01650716462561,-2.61245369261631,0,1,"resbaladilla"
2.03771649841178,-2.72350950817195,0,1,"río"
3.92430378798081,-2.71128485827985,0,1,"rodilla"
2.40726027648879,-2.31026627196517,0,1,"rojo"
3.36324562000597,-2.32298574856336,0,1,"romper"
3.46896418937,-1.25099416655342,0,1,"ropa"
3.51591261833953,-3.5833958915203,0,1,"ropero/closet"
2.75341687505203,-3.69758265996128,0,1,"rosa"
3.83088216891269,-3.36030857371839,0,1,"roto"
2.37406422934007,-4.70805188404304,0,1,"ruidoso"
3.68456404990131,-4.47496909212923,0,1,"saber"
3.1997824996831,-2.95709151857833,0,1,"sacar"
2.91007060420163,-0.46860034197181,0,1,"sal"
3.15953777595246,-2.1766057026603,0,1,"sala"
2.65712082053807,-1.17263741718813,0,1,"salchicha"
2.97219469420096,-2.00250226622872,0,1,"salir(se)"
2.75637902556482,-3.01367607320404,0,1,"salsa"
2.85114934507031,-2.38552890791225,0,1,"saltar"
2.10998181495893,-0.667855949120348,0,1,"salud"
2.81953314380045,-2.50488319324782,0,1,"saludar"
2.5839528703581,-2.334654588105,0,1,"sandía"
1.93575103053427,-2.74185050415044,0,1,"se"
2.83714283831846,-4.38982302467574,0,1,"secadora"
3.93068164799036,-4.66240039212841,0,1,"seco"
3.52398564220416,-1.98177289095229,0,1,"señor"
3.52340835423017,-2.61343266640804,0,1,"señora"
3.04021048092485,-1.48793196117207,0,1,"sentar(se)"
2.05164525120118,-3.31564119501672,0,1,"ser"
3.45412564513643,-2.03479304296849,0,1,"servilleta"
1.03271899610434,0.353505243507788,0,1,"shhh"
3.28826470009014,-3.06790636081689,0,1,"shorts"
1.80102836811677,1.85231946549653,0,1,"sí"
1.72980877294815,-2.88426687010881,0,1,"siesta"
4.34708910149045,0.666834891419648,0,1,"silla"
3.2673348591028,-2.27138245314089,0,1,"sillón"
1.90646106234688,0.198728136380543,0,1,"soda/refresco"
2.70885219249019,-4.0043570196168,0,1,"sofá"
3.44288118068524,-0.239590367327009,0,1,"sol"
2.88864771790419,-2.31444479435265,0,1,"sombrero"
2.19384611581065,1.25328982655259,0,1,"sopa"
2.36138005604363,-1.74402322178621,0,1,"soplar"
2.23729831695672,-3.04595768508981,0,1,"su"
2.85403346878973,-4.48082656894889,0,1,"suave"
3.04789985533206,-1.45552646214652,0,1,"subir(se)"
3.45337039687416,-1.94801498334962,0,1,"sucio"
3.42663379624633,-1.39759352231828,0,1,"suéter"
2.44005419375223,-3.1670232179267,0,1,"suya"
3.22190214648219,-5.29049455492144,0,1,"suyas"
2.57888805093651,-3.38657461604397,0,1,"suyo"
3.37625536680816,-5.6522594568526,0,1,"suyos"
2.5471926543895,-0.269590739590695,0,1,"taco"
2.32835057099411,-2.3022338323986,0,1,"tambor"
2.11841248319247,-3.69733116733073,0,1,"tanque"
3.23274292898831,-2.43017756700239,0,1,"tapar"
3.06533904663599,-3.67261866904505,0,1,"tapete"
3.09059948773242,-1.0141288143094,0,1,"taza"
1.58771504244212,-1.45121275162049,0,1,"té (food)"
1.73798130321704,-1.76452152647052,0,1,"te (pronouns)"
1.88190453834186,-1.53019507926214,0,1,"te voy a pegar..."
3.41346941043898,-3.16074287050568,0,1,"techo"
2.78992796680904,-0.429525929169491,0,1,"teléfono"
3.2170447043616,-0.159661858126088,0,1,"televisión"
3.62128809945429,-2.75494473076462,0,1,"tenedor"
2.45193955001134,-2.63248741873052,0,1,"tener"
1.46576636489141,-1.65745426551823,0,1,"tengo manita"
2.95126711802915,-3.26338593659322,0,1,"terminar"
1.39527089991972,-1.80477345109716,0,1,"tí"
1.72827633630933,0.647127293904579,0,1,"tía"
3.18328504813368,-1.13985491243908,0,1,"tienda/mercado"
3.46632290820135,-1.69329729710596,0,1,"tierra"
2.539341569867,-2.61562608596674,0,1,"tigre"
4.54185965947065,-2.9890436657307,0,1,"tijeras"
2.935546834115,-3.02619476386946,0,1,"timbre"
2.67116871091826,-1.19008130937563,0,1,"tina"
1.91949771499898,0.348431957759887,0,1,"tío"
3.35200659407567,-2.34132928506539,0,1,"tirar"
4.18910231581278,-2.24959817846266,0,1,"toalla"
2.79877032837995,-2.34362393693446,0,1,"tocar"
3.11996114992894,-2.34389966232696,0,1,"todo"
2.50561290705369,-2.00803569295828,0,1,"tomar(se)"
1.87049095309889,-1.8219918893649,0,1,"tonto"
2.7555230408268,-2.78492987317424,0,1,"torta/lonche"
2.78319771287606,0.0567539577388591,0,1,"tortilla"
1.61147953362085,-0.876971176430918,0,1,"tortillitas"
2.86439022802913,-2.27665093682018,0,1,"tortuga"
2.0059580504508,-3.68281335662234,0,1,"tractor"
3.12041402340506,-3.04774901319113,0,1,"traer(se)"
2.58782055978257,-5.33406070021792,0,1,"tranquilo"
2.82866908450285,-2.14254857340148,0,1,"trapo"
2.94757822051166,-3.73371064662975,0,1,"travieso"
2.31107463630785,-0.301674761559847,0,1,"tren"
2.14365552552885,-1.67028182877858,0,1,"triciclo (toys)"
2.08257182900482,-1.74725927669043,0,1,"triciclo (vehicles)"
2.40491921877351,-5.26180156636138,0,1,"trineo"
3.35007160076536,-4.16795236374816,0,1,"triste"
1.77223309044966,-0.332446423064907,0,1,"tú"
0.953874970929196,-0.590365381275184,0,1,"tutú"
2.56781207999792,-2.10712066213783,0,1,"tuya"
2.64306425991093,-3.75417963963503,0,1,"tuyas"
2.54560119139301,-2.0588178755807,0,1,"tuyo"
3.07205726599909,-4.08241799104956,0,1,"tuyos"
3.96223672228746,-6.62853987807594,0,1,"último"
2.10802345146451,-1.97272699229515,0,1,"un"
2.02112985955273,-1.24906665895071,0,1,"una"
2.72591177252281,-4.00919031798905,0,1,"unas"
1.75088172702664,0.145730080301719,0,1,"uno dos tres..."
2.27246372013551,-3.30184218827833,0,1,"unos"
2.20701739953918,-0.87218629415431,0,1,"uvas"
2.40996714198413,-0.186437726487034,0,1,"vaca"
2.51284448298718,-3.92872975662019,0,1,"vacío"
1.73247747136546,-2.93584707753305,0,1,"vagina"
2.76793654531796,-4.34201357001092,0,1,"vainilla"
2.2098227473717,0.560424556593908,0,1,"vámonos"
3.7867968828771,-0.371444200317508,0,1,"vasos"
2.71916873308526,-2.46286481182555,0,1,"vela"
2.63320821911704,-3.60785204745776,0,1,"venado"
1.67077274026634,-1.13653149351281,0,1,"venir(se)"
3.67258201046155,-1.33198459834041,0,1,"ventana"
2.27124214462849,-1.42993370729571,0,1,"ver(se)"
2.54579746468942,-3.0664730314792,0,1,"verde"
2.87624163709255,-1.86214905204984,0,1,"vestido"
3.28508097949362,-3.50514275814184,0,1,"víbora"
2.8797042158153,-3.96499240907909,0,1,"viejo"
3.44141297141419,-2.32201305386719,0,1,"viento/aire"
2.44022824682846,-3.58649961450137,0,1,"vitaminas"
1.37721752007034,-1.35895276826488,0,1,"y"
1.6607839766881,0.683941942065809,0,1,"ya"
2.01718027114504,0.106623550984644,0,1,"yo"
2.25918295441488,-1.16768108143089,0,1,"yoghurt"
3.34205534913462,-2.82512623551135,0,1,"zanahoria"
2.68138439767012,1.87427274896,0,1,"zapato"
2.95535067163665,-4.59525775861162,0,1,"zoológico"
